2001 10.819678

4001 8.284861

6001 7.071851

8001 4.619044

10001 4.166203

12001 4.125107

14001 3.122988

16001 3.64826

18001 2.661332

20001 4.328935

22001 2.473442

24001 2.101644

26001 1.916794

28001 2.021682

30001 1.738471

32001 2.289823

34001 2.722316

36001 1.59676

38001 2.216921

40001 1.327977

42001 1.175844

44001 1.597154

46001 1.83276

48001 1.356484

50001 1.547896

52001 4.11938

54001 2.868674

56001 2.539012

58001 2.482045

60001 3.696007

62001 2.682711

64001 1.259669

66001 1.124952

68001 1.906714

70001 2.454682

72001 2.753826

74001 3.096641

76001 2.991773

78001 2.146026

80001 2.198665

82001 0.877238

84001 0.866701

86001 0.758901

88001 1.628675

90001 0.844864

92001 1.011742

94001 0.643769

96001 0.486945

98001 0.655591

100001 0.987214

102001 0.654134

104001 0.611127

106001 0.625917

108001 1.021935

110001 0.937326

112001 0.948593

114001 0.810132

116001 0.668372

118001 0.684615

120001 0.622891

122001 0.589447

124001 0.600968

126001 0.468869

128001 0.402299

130001 0.352924

132001 0.481407

134001 0.427734

136001 0.485334

138001 0.36441

140001 0.594362

142001 1.070056

144001 1.128389

146001 0.980605

148001 0.812633

150001 0.824346

152001 1.01737

154001 1.109817

156001 1.085137

158001 0.657511

160001 0.670163

162001 0.739032

164001 0.910453

166001 0.729701

168001 0.630653

170001 0.606456

172001 0.634215

174001 0.921286

176001 0.867487

178001 0.687708

180001 0.737441

182001 0.395133

184001 0.63835

186001 0.474482

188001 0.445374

190001 0.59794

192001 0.546676

194001 0.640518

196001 0.626164

198001 0.299659

200001 0.377972

202001 0.372249

204001 0.468575

206001 0.4058

208001 0.545747

210001 0.488732

212001 0.211512

214001 0.328516

216001 0.335035

218001 0.231994
